ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_quality)","Attribute Value (pa_quality)","Attribute In Variations (pa_quality)","Attribute Is Visible (pa_quality)","Attribute Is Taxonomy (pa_quality)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product Type",Tags,"Product categories","Product tags","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
10037,"8 Inch Adjustable Wrench Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/8-inch-adjustable-wrench-hans-brand/,0,Fixit-1172VF-8,17980,17980,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/8-Inch-Adjustable-Wrench-Hans-Brand.jpg,"8 Inch Adjustable Wrench Hans Brand",,8-Inch-Adjustable-Wrench-Hans-Brand,8-Inch-Adjustable-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/8-Inch-Adjustable-Wrench-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,8-inch-adjustable-wrench-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10038,"10 Inch Adjustable Wrench Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/10-inch-adjustable-wrench-hans-brand/,0,Fixit-1172VF-10,20953,20953,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/10-Inch-Adjustable-Wrench-Hans-Brand.jpg,"10 Inch Adjustable Wrench Hans Brand",,10-Inch-Adjustable-Wrench-Hans-Brand,10-Inch-Adjustable-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/10-Inch-Adjustable-Wrench-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,10-inch-adjustable-wrench-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10039,"12 Inch Adjustable Wrench Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/12-inch-adjustable-wrench-hans-brand/,0,Fixit-1172VF-12,26898,26898,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/12-Inch-Adjustable-Wrench-Hans-Brand.jpg,"12 Inch Adjustable Wrench Hans Brand",,12-Inch-Adjustable-Wrench-Hans-Brand,12-Inch-Adjustable-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/12-Inch-Adjustable-Wrench-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,12-inch-adjustable-wrench-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10040,"8 Inch Adjustable Wrench Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/8-inch-adjustable-wrench-hans-brand-2/,0,Fixit-1172V-08,6743,6743,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/8-Inch-Adjustable-Wrench-Hans-Brand.jpg,"8 Inch Adjustable Wrench Hans Brand",,8-Inch-Adjustable-Wrench-Hans-Brand,8-Inch-Adjustable-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/8-Inch-Adjustable-Wrench-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,8-inch-adjustable-wrench-hans-brand-2,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10041,"10 Inch Adjustable Wrench Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/10-inch-adjustable-wrench-hans-brand-2/,0,Fixit-1172V-10,8990,8990,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/10-Inch-Adjustable-Wrench-Hans-Brand.jpg,"10 Inch Adjustable Wrench Hans Brand",,10-Inch-Adjustable-Wrench-Hans-Brand,10-Inch-Adjustable-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/10-Inch-Adjustable-Wrench-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,10-inch-adjustable-wrench-hans-brand-2,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10042,"(-) Minus Head 6 Inch X 1/4 Inch Insulated Screwdriver Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/minus-head-6-inch-x-1-4-inch-insulated-screwdriver-hans-brand/,0,Fixit-0818M6-6,522,522,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/Minus-Head-6-Inch-X-14-Inch-Insulated-Screwdriver-Hans-Brand.jpg,"(-) Minus Head 6 Inch X 1/4 Inch Insulated Screwdriver Hans Brand",,Minus-Head-6-Inch-X-14-Inch-Insulated-Screwdriver-Hans-Brand,Minus-Head-6-Inch-X-14-Inch-Insulated-Screwdriver-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/Minus-Head-6-Inch-X-14-Inch-Insulated-Screwdriver-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Screwdrivers",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,minus-head-6-inch-x-1-4-inch-insulated-screwdriver-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10043,"(+) Plus Head PH2 X 100mmL 4 Inch Insulated Screwdriver Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/plus-head-ph2-x-100mml-4-inch-insulated-screwdriver-hans-brand/,0,Fixit-0828PH2-4,522,522,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/Plus-Head-PH2-X-100mmL-4-Inch-Insulated-Screwdriver-Hans-Brand.jpg,"(+) Plus Head PH2 X 100mmL 4 Inch Insulated Screwdriver Hans Brand",,Plus-Head-PH2-X-100mmL-4-Inch-Insulated-Screwdriver-Hans-Brand,Plus-Head-PH2-X-100mmL-4-Inch-Insulated-Screwdriver-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/Plus-Head-PH2-X-100mmL-4-Inch-Insulated-Screwdriver-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Screwdrivers",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,plus-head-ph2-x-100mml-4-inch-insulated-screwdriver-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10044,"7 Pcs Insulated Screwdriver Set Hans Brand","Hans Insulated Screwdriver Set is made with the highest quality materials and with the latest technology in manufacturing.
<ul class=""feature_bullets"">
 	<li>Superior strength and durability</li>
</ul>
&nbsp;

<strong>Voltage :</strong>115-230V

&nbsp;

<strong>Items Included :</strong>
<table>
<tbody>
<tr>
<td>Includes 7pcs screwdrivers 3 x 100 ( 4 Inch ) , 4 x 100 ( 4 Inch ) , 5.5 x 125 ( 5 Inch ) , 6.5 x 150 ( 6 Inch ), PH0 x 60 ( 23/8 ) , PH1 x 80 ( 31/8 ) , PH2 x 100 ( 4 Inch )</td>
</tr>
</tbody>
</table>",,2019-12-31,product,https://fixit.com.bd/product/7-pcs-insulated-screwdriver-set-hans-brand/,0,Fixit-06800-7M,3190,3190,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/7-Pcs-Insulated-Screwdriver-Set-Hans-Brand.jpg,"7 Pcs Insulated Screwdriver Set Hans Brand",,7-Pcs-Insulated-Screwdriver-Set-Hans-Brand,7-Pcs-Insulated-Screwdriver-Set-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/7-Pcs-Insulated-Screwdriver-Set-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Hand Tools>Screwdrivers",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,7-pcs-insulated-screwdriver-set-hans-brand,,default,0,0,closed,closed,2020-01-28,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10045,"36 Inch Bolt Cutter Hans Brand","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">Hans  Brand Bolt Cutter Made from special grade alloy steel, cutting edges are hardened upto</span></li>
 	<li><span class=""a-list-item"">Ergonomically designed rubber cushion grip provide comfort grip</span></li>
 	<li><span class=""a-list-item"">Click and easy cutting of wires, round steel bars etc</span></li>
</ul>
&nbsp;

<strong>Size:36 Inch</strong>

&nbsp;

<strong>Uses:</strong>

Concrete Reinforcing Rods

Medium Tensile

Soft Bolts

Rods

Rivets Bars

And Chains

&nbsp;",,2019-12-31,product,https://fixit.com.bd/product/36-inch-bolt-cutter-hans-brand/,0,Fixit-1906-36,5974,5974,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/36-Inch-Bolt-Cutter-Hans-Brand.jpg,"36 Inch Bolt Cutter Hans Brand",,36-Inch-Bolt-Cutter-Hans-Brand,36-Inch-Bolt-Cutter-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/36-Inch-Bolt-Cutter-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Hand Tools>Bolt Cutters",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,36-inch-bolt-cutter-hans-brand,,default,0,0,closed,closed,2020-01-26,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10046,"42 Inch Bolt Cutter Hans Brand","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">Hans  Brand Bolt Cutter Made from special grade alloy steel, cutting edges are hardened upto</span></li>
 	<li><span class=""a-list-item"">Ergonomically designed rubber cushion grip provide comfort grip</span></li>
 	<li><span class=""a-list-item"">Click and easy cutting of wires, round steel bars etc</span></li>
</ul>
&nbsp;

<strong>Size: 42 Inch</strong>

&nbsp;

<strong>Uses:</strong>

Concrete Reinforcing Rods

Medium Tensile

Soft Bolts

Rods

Rivets Bars

And Chains",,2019-12-31,product,https://fixit.com.bd/product/42-inch-bolt-cutter-hans-brand/,0,Fixit-1906-42,8265,8265,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/42-Inch-Bolt-Cutter-Hans-Brand.jpg,"42 Inch Bolt Cutter Hans Brand",,42-Inch-Bolt-Cutter-Hans-Brand,42-Inch-Bolt-Cutter-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/42-Inch-Bolt-Cutter-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Hand Tools>Bolt Cutters",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,42-inch-bolt-cutter-hans-brand,,default,0,0,closed,closed,2020-01-26,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10047,"Screw Extractor Set Hans Brand","<strong>Size: 1/8 , 1/4 , 5/16 , 7/16 , 9/16 , 3/4 , 1 "" , 1-1/8    </strong>

<strong>Quantity: 8pcs</strong>",,2019-12-31,product,https://fixit.com.bd/product/screw-extractor-set-hans-brand/,0,Fixit-BEX-S6,1131,1131,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/Screw-Extractor-Set-Hans-Brand.jpg,"Screw Extractor Set Hans Brand",,Screw-Extractor-Set-Hans-Brand,Screw-Extractor-Set-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/Screw-Extractor-Set-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Power Tool Accessories>Drill Bits",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,screw-extractor-set-hans-brand,,default,0,0,closed,closed,2020-02-05,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10048,"Heavy Duty Engine Cleaning Gun Hans Brand","<span class=""a-list-item""><strong>Application:</strong></span>

<span class=""a-list-item"">Heavy duty air engine cleaning gun is the fast easy way to clean dirt, grease, grime, and much more.</span>

<span class=""a-list-item"">An essential tool for farmers, truckers, contractors, shops, and garages.</span>

<span class=""a-list-item"">Can be used with a variety of solvents.</span>

<span class=""a-list-item"">Can be used with a variety of solvents.</span>

<span class=""a-list-item""> Includes 4 foot solvent suction hose with built in solution strainer.</span>",,2019-12-31,product,https://fixit.com.bd/product/heavy-duty-engine-cleaning-gun-hans-brand/,0,Fixit-8503-10,1813,1813,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/Heavy-Duty-Engine-Cleaning-Gun-Hans-Brand.jpg,"Heavy Duty Engine Cleaning Gun Hans Brand",,Heavy-Duty-Engine-Cleaning-Gun-Hans-Brand,Heavy-Duty-Engine-Cleaning-Gun-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/Heavy-Duty-Engine-Cleaning-Gun-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Hand Tools>Specialty Hand Tools",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,heavy-duty-engine-cleaning-gun-hans-brand,,default,0,0,closed,closed,2020-02-03,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10049,"Straight Aviation Tin Snips Hans Brand","<strong>GOOD DURABILITY CHROMIUM-VANADIUM STAINLESS STEEL ENSURES LONG TERM SERVICE:</strong>

The edge of scissors is made of chromium-vanadium stainless steel

Stronger shear ability

More durable

&nbsp;

<strong> CUTTING EDGE AVOIDS CUTTING MATERIAL SLIDING AND OFFSETTING:</strong>

The design of cutting edge with saw tooth,it can effectively prevent the cutting material sliding or offsetting

&nbsp;

&nbsp;

<strong>ADOPTS WITH MENTAL CLOSED SWITCH LOCK PROVIDES SAFETY OPERATION:</strong>

Mental closed switch lock, it can prevent accidental injury when you don't use or carry this product

&nbsp;

&nbsp;

<strong>PLASTIC HANDLE OFFERS COMFORTABLE GRIP:</strong>

Double color plastic bag handle,in accordance with the human engineering mechanics design, better and comfortable grip.

&nbsp;

&nbsp;

&nbsp;",,2019-12-31,product,https://fixit.com.bd/product/straight-aviation-tin-snips-hans-brand/,0,Fixit-1920S,1015,1015,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/Straight-Aviation-Tin-Snips-Hans-Brand.jpg,"Straight Aviation Tin Snips Hans Brand",,Straight-Aviation-Tin-Snips-Hans-Brand,Straight-Aviation-Tin-Snips-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/Straight-Aviation-Tin-Snips-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Hand Tools>Cutters",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,straight-aviation-tin-snips-hans-brand,,default,0,0,closed,closed,2020-02-03,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10050,"9mm Blade Knife Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/9mm-blade-knife-hans-brand/,0,Fixit-5504-9,334,334,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/9mm-Blade-Knife-Hans-Brand.jpg,"9mm Blade Knife Hans Brand",,9mm-Blade-Knife-Hans-Brand,9mm-Blade-Knife-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/9mm-Blade-Knife-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Knives and Blades",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,9mm-blade-knife-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10051,"160mm Strap Wrench Hans Brand","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">Ideal for use on any polished pipe</span></li>
 	<li><span class=""a-list-item"">Durable polyurethane-coated woven nylon strap provides a tight grip and is easily replaceable</span></li>
 	<li><span class=""a-list-item"">RIDGID covers its products with a lifetime warranty against defects in material or workmanship for the life of the tool.</span></li>
</ul>
&nbsp;

<strong>Size: 160mm </strong>",,2019-12-31,product,https://fixit.com.bd/product/160mm-strap-wrench-hans-brand/,0,Fixit-SW-160,1131,1131,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/160mm-Strap-Wrench-Hans-Brand.jpg,"160mm Strap Wrench Hans Brand",,160mm-Strap-Wrench-Hans-Brand,160mm-Strap-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/160mm-Strap-Wrench-Hans-Brand.jpg,,Hans,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,160mm-strap-wrench-hans-brand,,default,0,0,closed,closed,2020-01-26,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10052,"260mm Strap Wrench Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/260mm-strap-wrench-hans-brand/,0,Fixit-SW-260,2103,2103,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/260mm-Strap-Wrench-Hans-Brand.jpg,"260mm Strap Wrench Hans Brand",,260mm-Strap-Wrench-Hans-Brand,260mm-Strap-Wrench-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/260mm-Strap-Wrench-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,260mm-strap-wrench-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10053,"3mm Ball Point Hex Key Wrench Long Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/3mm-ball-point-hex-key-wrench-long-hans-brand/,0,Fixit-1773M03,80,80,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/3mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand.jpg,"3mm Ball Point Hex Key Wrench Long Hans Brand",,3mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand,3mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/3mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,3mm-ball-point-hex-key-wrench-long-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10054,"4mm Ball Point Hex Key Wrench Long Hans Brand",,,2019-12-31,product,https://fixit.com.bd/product/4mm-ball-point-hex-key-wrench-long-hans-brand/,0,Fixit-1773M04,94,94,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/4mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand.jpg,"4mm Ball Point Hex Key Wrench Long Hans Brand",,4mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand,4mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand,https://fixit.com.bd/wp-content/uploads/2019/12/4mm-Ball-Point-Hex-Key-Wrench-Long-Hans-Brand.jpg,,,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,4mm-ball-point-hex-key-wrench-long-hans-brand,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10055,"Antique Copper Color Dustbin for Cigarette",,,2019-12-31,product,https://fixit.com.bd/product/antique-copper-color-dustbin-for-cigarette/,0,26-3199,6175,6175,,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/26-3199.jpg,"Antique Copper Color Dustbin for Cigarette",,26-3199,26-3199,https://fixit.com.bd/wp-content/uploads/2019/12/26-3199.jpg,,,simple,,"Cleaning>Trash and Recycling>Recycling Bins",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,antique-copper-color-dustbin-for-cigarette,,default,0,0,closed,open,2019-12-31,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
10056,"60PCS PROFESSIONAL GRADE 3/8"" DR. FLANK SOCKET SET Toptul Brand","<strong>Content:</strong>
<div>18 BAEA1206~1224</div>
<div>3/8"" Dr. 6PT Flank Sockets</div>
<div>6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24 mm</div>
<div>10 BAEE1208~1219</div>
<div>3/8"" Dr. 6PT Flank Deep Sockets</div>
<div>8, 9, 10, 11, 12, 13, 14, 15, 17, 19 mm</div>
<div>3 BCAA12P1~12P3</div>
<div>3/8"" Dr. Phillips Bit Sockets</div>
<div>PH1, PH2, PH3</div>
<div>3 BCBA12P1~12P3</div>
<div>3/8"" Dr. Pozi Bit Sockets</div>
<div>PZ1, PZ2, PZ3</div>
<div>3 BCCA125E~1208</div>
<div>3/8"" Dr. Slotted Bit Sockets</div>
<div>5.5, 6.5, 8 mm</div>
<div>7 BCDA1203~1210</div>
<div>3/8"" Dr. Hex Bit Sockets</div>
<div>3, 4, 5, 6, 7, 8, 10 mm</div>
<div>9 BCFA1215~1255</div>
<div>3/8"" Dr. Star Bit Sockets</div>
<div>T15, T20, T25, T27, T30, T40, T45, T50, T55</div>
<div>2 CAAA1203 &amp; 1210</div>
<div>3/8"" Dr. Extension Bar - 3"" &amp; 10"" (L)</div>
<div>2 BAAR1216 &amp; 1221</div>
<div>3/8"" Dr. Spark Plug Sockets - 16 &amp; 21 mm</div>
<div>1 CJBG1220</div>
<div>3/8"" Dr. 36 Teeth Reversible Ratchet Handle with Quick Release</div>
<div>1 CAHA1254</div>
<div>3/8"" Dr. Universal Joint</div>
<div>1 CAGA1612</div>
<div>1/2""(F) x 3/8""(M) Dr. 3-Way Adapter</div>",,2019-12-31,product,https://fixit.com.bd/product/60pcs-professional-grade-3-8-dr-flank-socket-set-toptul-brand/,0,01-1309,8422,8866,8422,instock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/p_160929_08528.jpg,"60PCS PROFESSIONAL GRADE 3/8"" DR. FLANK SOCKET SET Toptul Brand",,p_160929_08528,p_160929_08528,https://fixit.com.bd/wp-content/uploads/2019/12/p_160929_08528.jpg,,Toptul,simple,,"Tools and Hardware>Hand Tools>Wrenches",,,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,60pcs-professional-grade-3-8-dr-flank-socket-set-toptul-brand,,default,0,0,closed,closed,2020-01-28,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.9.0,,0,0,0
10057,"Auto Care Vinyl Protectant-Car Sprayway Brand","Perfect for the automotive and furniture and upholstery professionals.

Cleans, protects, restores vinyl tops and white walls to a ""like new"" appearance.

Leaves a finished touch of elegance - contains mink oil.

Easily removes stains, smudges, fingerprints, salt, and dirt.

Ideal for use on Naugahyde, vinyl and leather.

&nbsp;

&nbsp;",,2019-12-31,product,https://fixit.com.bd/product/auto-care-vinyl-protectant-car-sprayway-brand/,0,26-1025,712,712,,outofstock,,,0,Color,,no,no,no,Quality,,no,no,no,Size,,no,no,no,,https://fixit.com.bd/wp-content/uploads/2019/12/26-1025.jpg,"Auto Care Vinyl Protectant-Car Sprayway Brand",,26-1025,26-1025,https://fixit.com.bd/wp-content/uploads/2019/12/26-1025.jpg,,Sprayway,simple,outofstock,"Cleaning>Household Cleaners>Car Cleaners",,outofstock,publish,1,fixit-admin,fixitbdonline@gmail.com,Mr,fixit,auto-care-vinyl-protectant-car-sprayway-brand,,default,0,0,closed,closed,2020-05-13,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,,3.8.1,,0,0,0
