id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
fixit-15060_12120,"24x27mm Double Open End Spanner Tolsen Brand 15060","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/8846d691a5bfeebf4bd57a07cc49597bea1f38b4.jpg,https://fixit.com.bd/product/24x27mm-double-open-end-spanner-tolsen-brand-15060/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",434BDT,in stock,fixit-15060_12120,https://fixit.com.bd/cart/?add-to-cart=12120,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,391BDT,new,published,,
fixit-15061_12121,"25x28mm Double Open End Spanner Tolsen Brand 15061","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/8846d691a5bfeebf4bd57a07cc49597bea1f38b4.jpg,https://fixit.com.bd/product/25x28mm-double-open-end-spanner-tolsen-brand-15061/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",465BDT,in stock,fixit-15061_12121,https://fixit.com.bd/cart/?add-to-cart=12121,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,419BDT,new,published,,
fixit-15062_12122,"30x32mm Double Open End Spanner Tolsen Brand 15062","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/8846d691a5bfeebf4bd57a07cc49597bea1f38b4.jpg,https://fixit.com.bd/product/30x32mm-double-open-end-spanner-tolsen-brand-15062/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",527BDT,in stock,fixit-15062_12122,https://fixit.com.bd/cart/?add-to-cart=12122,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,474BDT,new,published,,
fixit-15063_12123,"6x7mm Double Ring Spanner Tolsen Brand 15063","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/9f1e95ddfe23cbc8592fba071609ef72159a0856.jpg,https://fixit.com.bd/product/6x7mm-double-ring-spanner-tolsen-brand-15063/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",109BDT,in stock,fixit-15063_12123,https://fixit.com.bd/cart/?add-to-cart=12123,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,98BDT,new,published,,
fixit-15064_12124,"8x9mm Double Ring Spanner Tolsen Brand 15064","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/9f1e95ddfe23cbc8592fba071609ef72159a0856.jpg,https://fixit.com.bd/product/8x9mm-double-ring-spanner-tolsen-brand-15064/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",140BDT,in stock,fixit-15064_12124,https://fixit.com.bd/cart/?add-to-cart=12124,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,126BDT,new,published,,
fixit-15065_12125,"10x11mm Double Ring Spanner Tolsen Brand 15065","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/9f1e95ddfe23cbc8592fba071609ef72159a0856.jpg,https://fixit.com.bd/product/10x11mm-double-ring-spanner-tolsen-brand-15065/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",171BDT,in stock,fixit-15065_12125,https://fixit.com.bd/cart/?add-to-cart=12125,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,154BDT,new,published,,
fixit-15015_12086,"7mm Combination Spanner Tolsen Brand 15015","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/7mm-combination-spanner-tolsen-brand-15015/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",109BDT,in stock,fixit-15015_12086,https://fixit.com.bd/cart/?add-to-cart=12086,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,98BDT,new,published,,
fixit-15016_12087,"8mm Combination Spanner Tolsen Brand 15016","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/8mm-combination-spanner-tolsen-brand-15016/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",124BDT,in stock,fixit-15016_12087,https://fixit.com.bd/cart/?add-to-cart=12087,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,112BDT,new,published,,
fixit-15017_12088,"9mm Combination Spanner Tolsen Brand 15017","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/9mm-combination-spanner-tolsen-brand-15017/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",140BDT,in stock,fixit-15017_12088,https://fixit.com.bd/cart/?add-to-cart=12088,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,126BDT,new,published,,
fixit-15018_12089,"10mm Combination Spanner Tolsen Brand 15018","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/10mm-combination-spanner-tolsen-brand-15018/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",155BDT,in stock,fixit-15018_12089,https://fixit.com.bd/cart/?add-to-cart=12089,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,140BDT,new,published,,
fixit-15019_12090,"11mm Combination Spanner Tolsen Brand 15019","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/11mm-combination-spanner-tolsen-brand-15019/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",171BDT,in stock,fixit-15019_12090,https://fixit.com.bd/cart/?add-to-cart=12090,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,154BDT,new,published,,
fixit-15020_12091,"12mm Combination Spanner Tolsen Brand 15020","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/12mm-combination-spanner-tolsen-brand-15020/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",186BDT,in stock,fixit-15020_12091,https://fixit.com.bd/cart/?add-to-cart=12091,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,167BDT,new,published,,
fixit-15021_12092,"13mm Combination Spanner Tolsen Brand 15021","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/13mm-combination-spanner-tolsen-brand-15021/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",202BDT,in stock,fixit-15021_12092,https://fixit.com.bd/cart/?add-to-cart=12092,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,182BDT,new,published,,
fixit-15022_12093,"14mm Combination Spanner Tolsen Brand 15022","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/14mm-combination-spanner-tolsen-brand-15022/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",217BDT,in stock,fixit-15022_12093,https://fixit.com.bd/cart/?add-to-cart=12093,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,195BDT,new,published,,
fixit-15023_12094,"15mm Combination Spanner Tolsen Brand 15023","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/15mm-combination-spanner-tolsen-brand-15023/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",233BDT,in stock,fixit-15023_12094,https://fixit.com.bd/cart/?add-to-cart=12094,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,210BDT,new,published,,
fixit-15024_12095,"16mm Combination Spanner Tolsen Brand 15024","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/16mm-combination-spanner-tolsen-brand-15024/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",248BDT,in stock,fixit-15024_12095,https://fixit.com.bd/cart/?add-to-cart=12095,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,223BDT,new,published,,
fixit-15025_12096,"17mm Combination Spanner Tolsen Brand 15025","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/17mm-combination-spanner-tolsen-brand-15025/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",264BDT,in stock,fixit-15025_12096,https://fixit.com.bd/cart/?add-to-cart=12096,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,238BDT,new,published,,
fixit-15026_12097,"18mm Combination Spanner Tolsen Brand 15026","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/18mm-combination-spanner-tolsen-brand-15026/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",279BDT,in stock,fixit-15026_12097,https://fixit.com.bd/cart/?add-to-cart=12097,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,251BDT,new,published,,
fixit-15027_12098,"19mm Combination Spanner Tolsen Brand 15027","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/19mm-combination-spanner-tolsen-brand-15027/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",295BDT,in stock,fixit-15027_12098,https://fixit.com.bd/cart/?add-to-cart=12098,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,266BDT,new,published,,
fixit-15028_12099,"20mm Combination Spanner Tolsen Brand 15028","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/20mm-combination-spanner-tolsen-brand-15028/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",326BDT,in stock,fixit-15028_12099,https://fixit.com.bd/cart/?add-to-cart=12099,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,293BDT,new,published,,
fixit-15029_12100,"21mm Combination Spanner Tolsen Brand 15029","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/21mm-combination-spanner-tolsen-brand-15029/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",357BDT,in stock,fixit-15029_12100,https://fixit.com.bd/cart/?add-to-cart=12100,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,321BDT,new,published,,
fixit-15030_12101,"22mm Combination Spanner Tolsen Brand 15030","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/22mm-combination-spanner-tolsen-brand-15030/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",388BDT,in stock,fixit-15030_12101,https://fixit.com.bd/cart/?add-to-cart=12101,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,349BDT,new,published,,
fixit-15031_12102,"23mm Combination Spanner Tolsen Brand 15031","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/23mm-combination-spanner-tolsen-brand-15031/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",403BDT,in stock,fixit-15031_12102,https://fixit.com.bd/cart/?add-to-cart=12102,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,363BDT,new,published,,
fixit-15032_12103,"24mm Combination Spanner Tolsen Brand 15032","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/24mm-combination-spanner-tolsen-brand-15032/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",450BDT,in stock,fixit-15032_12103,https://fixit.com.bd/cart/?add-to-cart=12103,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,405BDT,new,published,,
fixit-15033_12104,"25mm Combination Spanner Tolsen Brand 15033","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/25mm-combination-spanner-tolsen-brand-15033/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",481BDT,in stock,fixit-15033_12104,https://fixit.com.bd/cart/?add-to-cart=12104,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,433BDT,new,published,,
fixit-15034_12105,"26mm Combination Spanner Tolsen Brand 15034","• CrV• Chrome plated satin finish• Packing: flag label ",https://fixit.com.bd/wp-content/uploads/2020/01/91793e97c705bf8bab8c06b28fe7145ca7c58507.jpg,https://fixit.com.bd/product/26mm-combination-spanner-tolsen-brand-15034/,"Combination Spanner, Hand Tools, Tools and Hardware","fixit.com.bd",496BDT,in stock,fixit-15034_12105,https://fixit.com.bd/cart/?add-to-cart=12105,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,446BDT,new,published,,
fixit-10237_12066,"900mm- 36 Inch Pipe Wrench Tolsen Brand 10237","Features: 
 
  Heavy duty tool for industrial or commercial work environment. 
  Mobile jaw drop-forged with high quality steel. 
  Steel construction, more durable than aluminum. 
  Can be used to turn steel and iron water or gas pipes. 
 
  
Specification: 
 
  Brand: Tolsen 
  Model: 10237 
  Size: 900mm, 36 Inch. 
  Mobile jaw drop-forged with high quality carbon steel.",https://fixit.com.bd/wp-content/uploads/2020/01/ef036568a585c4eb9504adbeadc0b087bbb0feda.jpg,https://fixit.com.bd/product/900mm-36-inch-pipe-wrench-tolsen-brand-10237/,"Hand Tools, Pipe Wrenches, Tools and Hardware","fixit.com.bd",2325BDT,in stock,fixit-10237_12066,https://fixit.com.bd/cart/?add-to-cart=12066,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2093BDT,new,published,,
fixit-10241_12067,"300mm-12 Inch Bolt Cutter Tolsen Brand 10241","Features: 
 
  Drop forged hardened steel blades. 
  Compound cutting action requires less effort. 
  Tubular steel handles with cushioned Non-Slip rubber grips. 
  Adjustable and replaceable jaws. 
  Cuts bolts, chain, threaded rod, cable wire and more. 
 
  
 
Specifications: 
 
  Brand: Tolsen, 
  Model: 10241. 
  Made of: steel. 
  Length: 12 inch or 300mm.",https://fixit.com.bd/wp-content/uploads/2020/01/10241-1.jpg,https://fixit.com.bd/product/300mm-12-inch-bolt-cutter-tolsen-brand-10241/,"Bolt Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",667BDT,in stock,fixit-10241_12067,https://fixit.com.bd/cart/?add-to-cart=12067,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,600BDT,new,published,,
fixit-10242_12068,"350mm-14 Inch Bolt Cutter Tolsen Brand 10242","• High quality carbon steel blade polished finish• Packing: drawing box with color label",https://fixit.com.bd/wp-content/uploads/2020/01/10241-1-1.jpg,https://fixit.com.bd/product/350mm-14-inch-bolt-cutter-tolsen-brand-10242/,"Bolt Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",775BDT,in stock,fixit-10242_12068,https://fixit.com.bd/cart/?add-to-cart=12068,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,698BDT,new,published,,
fixit-10243_12069,"450mm-18 Inch Bolt Cutter Tolsen Brand 10243","• High quality carbon steel blade polished finish• Packing: drawing box with color label",https://fixit.com.bd/wp-content/uploads/2020/01/10241-1.jpg,https://fixit.com.bd/product/450mm-18-inch-bolt-cutter-tolsen-brand-10243/,"Bolt Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",1008BDT,in stock,fixit-10243_12069,https://fixit.com.bd/cart/?add-to-cart=12069,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,907BDT,new,published,,
fixit-10244_12070,"600mm-24 Inch Bolt Cutter Tolsen Brand 10244","• High quality carbon steel blade polished finish• Packing: drawing box with color label",https://fixit.com.bd/wp-content/uploads/2020/01/10241-1-1.jpg,https://fixit.com.bd/product/600mm-24-inch-bolt-cutter-tolsen-brand-10244/,"Bolt Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",1364BDT,in stock,fixit-10244_12070,https://fixit.com.bd/cart/?add-to-cart=12070,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1228BDT,new,published,,
fixit-10245_12071,"750mm-30 Inch Bolt Cutter Tolsen Brand 10245","• High quality carbon steel blade polished finish• Packing: drawing box with color label",https://fixit.com.bd/wp-content/uploads/2020/01/10241-1-2.jpg,https://fixit.com.bd/product/750mm-30-inch-bolt-cutter-tolsen-brand-10245/,"Bolt Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",1938BDT,in stock,fixit-10245_12071,https://fixit.com.bd/cart/?add-to-cart=12071,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1744BDT,new,published,,
fixit-10246_12072,"900mm-36 Inch Bolt Cutter Tolsen Brand 10246","• High quality carbon steel blade polished finish• Packing: drawing box with color label",https://fixit.com.bd/wp-content/uploads/2020/01/10241-1-3.jpg,https://fixit.com.bd/product/900mm-36-inch-bolt-cutter-tolsen-brand-10246/,"Bolt Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",2372BDT,in stock,fixit-10246_12072,https://fixit.com.bd/cart/?add-to-cart=12072,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2135BDT,new,published,,
